Enriched.GO.IDs	Enriched.GO.names	Network.Region.name	ORF.ID	Gene.ID
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBR019C	GAL10
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBR001C	NTH2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YJL137C	GLG2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YJR153W	PGU1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YKL038W	RGT1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YLR300W	EXG1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YER054C	GIP2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YLR345W	
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YKL127W	PGM1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YGR254W	ENO1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDR009W	GAL3
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YJR159W	SOR1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBR145W	ADH5
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YMR145C	NDE1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YIL172C	IMA3
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YPL031C	PHO85
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YCR005C	CIT2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YKL104C	GFA1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YMR099C	
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YEL012W	UBC8
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDL085W	NDE2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YPL219W	PCL8
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBR160W	CDC28
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YGL084C	GUP1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YHR079C	IRE1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YOR344C	TYE7
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YKR027W	BCH2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDR001C	NTH1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YJR060W	CBF1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YGR288W	MAL13
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YAL038W	CDC19
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YAL017W	PSK1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YIL097W	FYV10
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YPL248C	GAL4
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YKR058W	GLG1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YJL099W	CHS6
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YHR043C	DOG2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YMR261C	TPS3
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YGR292W	MAL12
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YEL058W	PCM1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YOR047C	STD1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDR287W	INM2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YNL117W	MLS1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBL061C	SKT5
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YHL032C	GUT1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YGL027C	CWH41
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBR126C	TPS1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YOL030W	GAS5
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YJR009C	TDH2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YLR044C	PDC1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YER129W	SAK1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YCL018W	LEU2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YHR046C	INM1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YCL039W	GID7
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YPR159W	KRE6
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBR239C	ERT1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YOL116W	MSN1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDR420W	HKR1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YLR342W	FKS1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDL246C	SOR2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDR207C	UME6
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YGL062W	PYC1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YMR205C	PFK2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YNR032W	PPG1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YMR135C	GID8
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YOR163W	DDP1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YPR165W	RHO1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YOL059W	GPD2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YLR081W	GAL2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDR477W	SNF1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YGR287C	IMA1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YHR174W	ENO2
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YGL179C	TOS3
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBR105C	VID24
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YDR221W	GTB1
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YOR299W	BUD7
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YEL004W	YEA4
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YBR018C	GAL7
GO:0005975	carbohydrate metabolic process	Glycosylation, protein folding/targeting, cell wall biosynthesis	YER177W	BMH1
GO:0006260	DNA replication	DNA replication & repair	YNL102W	POL1
GO:0006260	DNA replication	DNA replication & repair	YGL113W	SLD3
GO:0006260	DNA replication	DNA replication & repair	YOL004W	SIN3
GO:0006260	DNA replication	DNA replication & repair	YOR290C	SNF2
GO:0006260	DNA replication	DNA replication & repair	YNL068C	FKH2
GO:0006260	DNA replication	DNA replication & repair	YER164W	CHD1
GO:0006260	DNA replication	DNA replication & repair	YPR164W	MMS1
GO:0006260	DNA replication	DNA replication & repair	YLR113W	HOG1
GO:0006260	DNA replication	DNA replication & repair	YGL201C	MCM6
GO:0006260	DNA replication	DNA replication & repair	YGL207W	SPT16
GO:0006260	DNA replication	DNA replication & repair	YPR120C	CLB5
GO:0006260	DNA replication	DNA replication & repair	YJL090C	DPB11
GO:0006260	DNA replication	DNA replication & repair	YJL194W	CDC6
GO:0006260	DNA replication	DNA replication & repair	YDR279W	RNH202
GO:0006260	DNA replication	DNA replication & repair	YGL168W	HUR1
GO:0006260	DNA replication	DNA replication & repair	YER133W	GLC7
GO:0006260	DNA replication	DNA replication & repair	YMR190C	SGS1
GO:0006260	DNA replication	DNA replication & repair	YPL153C	RAD53
GO:0006260	DNA replication	DNA replication & repair	YBR276C	PPS1
GO:0006260	DNA replication	DNA replication & repair	YBR278W	DPB3
GO:0006260	DNA replication	DNA replication & repair	YJR006W	POL31
GO:0006260	DNA replication	DNA replication & repair	YDR069C	DOA4
GO:0006260	DNA replication	DNA replication & repair	YLR320W	MMS22
GO:0006260	DNA replication	DNA replication & repair	YNL262W	POL2
GO:0006260	DNA replication	DNA replication & repair	YPR162C	ORC4
GO:0006260	DNA replication	DNA replication & repair	YDL164C	CDC9
GO:0006260	DNA replication	DNA replication & repair	YOL090W	MSH2
GO:0006260	DNA replication	DNA replication & repair	YLR117C	CLF1
GO:0006260	DNA replication	DNA replication & repair	YIR002C	MPH1
GO:0006260	DNA replication	DNA replication & repair	YKL108W	SLD2
GO:0006260	DNA replication	DNA replication & repair	YML061C	PIF1
GO:0006260	DNA replication	DNA replication & repair	YBR228W	SLX1
GO:0006260	DNA replication	DNA replication & repair	YLL004W	ORC3
GO:0006260	DNA replication	DNA replication & repair	YBR087W	RFC5
GO:0006260	DNA replication	DNA replication & repair	YBL097W	BRN1
GO:0006260	DNA replication	DNA replication & repair	YNL312W	RFA2
GO:0006260	DNA replication	DNA replication & repair	YJL072C	PSF2
GO:0006260	DNA replication	DNA replication & repair	YIL131C	FKH1
GO:0006260	DNA replication	DNA replication & repair	YDR099W	BMH2
GO:0006260	DNA replication	DNA replication & repair	YOR144C	ELG1
GO:0006260	DNA replication	DNA replication & repair	YPR175W	DPB2
GO:0006260	DNA replication	DNA replication & repair	YBR060C	ORC2
GO:0006260	DNA replication	DNA replication & repair	YOR279C	RFM1
GO:0006260	DNA replication	DNA replication & repair	YLR321C	SFH1
GO:0006260	DNA replication	DNA replication & repair	YBR057C	MUM2
GO:0006260	DNA replication	DNA replication & repair	YAL021C	CCR4
GO:0006260	DNA replication	DNA replication & repair	YPL055C	LGE1
GO:0006260	DNA replication	DNA replication & repair	YJL047C	RTT101
GO:0006260	DNA replication	DNA replication & repair	YLR002C	NOC3
GO:0006260	DNA replication	DNA replication & repair	YOL146W	PSF3
GO:0006260	DNA replication	DNA replication & repair	YPR023C	EAF3
GO:0006260	DNA replication	DNA replication & repair	YIL046W	MET30
GO:0006260	DNA replication	DNA replication & repair	YJR068W	RFC2
GO:0006260	DNA replication	DNA replication & repair	YFR027W	ECO1
GO:0006260	DNA replication	DNA replication & repair	YLR154C	RNH203
GO:0006260	DNA replication	DNA replication & repair	YPR135W	CTF4
GO:0006260	DNA replication	DNA replication & repair	YDR121W	DPB4
GO:0006260	DNA replication	DNA replication & repair	YLR381W	CTF3
GO:0006260	DNA replication	DNA replication & repair	YBR275C	RIF1
GO:0006260	DNA replication	DNA replication & repair	YCR028C-A	RIM1
GO:0006260	DNA replication	DNA replication & repair	YCR092C	MSH3
GO:0006260	DNA replication	DNA replication & repair	YOR080W	DIA2
GO:0006260	DNA replication	DNA replication & repair	YDR052C	DBF4
GO:0006260	DNA replication	DNA replication & repair	YMR048W	CSM3
GO:0006260	DNA replication	DNA replication & repair	YDL003W	MCD1
GO:0006260	DNA replication	DNA replication & repair	YKL113C	RAD27
GO:0006260	DNA replication	DNA replication & repair	YMR078C	CTF18
GO:0006260	DNA replication	DNA replication & repair	YIL150C	MCM10
GO:0006260	DNA replication	DNA replication & repair	YLR103C	CDC45
GO:0006260	DNA replication	DNA replication & repair	YNL182C	IPI3
GO:0006260	DNA replication	DNA replication & repair	YBR202W	MCM7
GO:0006260	DNA replication	DNA replication & repair	YJL173C	RFA3
GO:0006260	DNA replication	DNA replication & repair	YLR274W	MCM5
GO:0006260	DNA replication	DNA replication & repair	YAL015C	NTG1
GO:0006260	DNA replication	DNA replication & repair	YBR160W	CDC28
GO:0006260	DNA replication	DNA replication & repair	YDL042C	SIR2
GO:0006260	DNA replication	DNA replication & repair	YAR007C	RFA1
GO:0006260	DNA replication	DNA replication & repair	YNL273W	TOF1
GO:0006260	DNA replication	DNA replication & repair	YOR330C	MIP1
GO:0006260	DNA replication	DNA replication & repair	YML065W	ORC1
GO:0006260	DNA replication	DNA replication & repair	YNL330C	RPD3
GO:0006260	DNA replication	DNA replication & repair	YFL036W	RPO41
GO:0006260	DNA replication	DNA replication & repair	YBR088C	POL30
GO:0006260	DNA replication	DNA replication & repair	YDR310C	SUM1
GO:0006260	DNA replication	DNA replication & repair	YPL029W	SUV3
GO:0006260	DNA replication	DNA replication & repair	YOR060C	SLD7
GO:0006260	DNA replication	DNA replication & repair	YDR226W	ADK1
GO:0006260	DNA replication	DNA replication & repair	YLR135W	SLX4
GO:0006260	DNA replication	DNA replication & repair	YAL013W	DEP1
GO:0006260	DNA replication	DNA replication & repair	YHR085W	IPI1
GO:0006260	DNA replication	DNA replication & repair	YOR217W	RFC1
GO:0006260	DNA replication	DNA replication & repair	YKL045W	PRI2
GO:0006260	DNA replication	DNA replication & repair	YNL088W	TOP2
GO:0006260	DNA replication	DNA replication & repair	YNL218W	MGS1
GO:0006260	DNA replication	DNA replication & repair	YKL112W	ABF1
GO:0006260	DNA replication	DNA replication & repair	YEL032W	MCM3
GO:0006260	DNA replication	DNA replication & repair	YHR197W	RIX1
GO:0006260	DNA replication	DNA replication & repair	YHR164C	DNA2
GO:0006260	DNA replication	DNA replication & repair	YJL168C	SET2
GO:0006260	DNA replication	DNA replication & repair	YNL290W	RFC3
GO:0006260	DNA replication	DNA replication & repair	YBL023C	MCM2
GO:0006260	DNA replication	DNA replication & repair	YHL024W	RIM4
GO:0006260	DNA replication	DNA replication & repair	YBL035C	POL12
GO:0006260	DNA replication	DNA replication & repair	YDL074C	BRE1
GO:0006260	DNA replication	DNA replication & repair	YHR118C	ORC6
GO:0006260	DNA replication	DNA replication & repair	YDR296W	MHR1
GO:0006260	DNA replication	DNA replication & repair	YDL102W	POL3
GO:0006260	DNA replication	DNA replication & repair	YMR043W	MCM1
GO:0006260	DNA replication	DNA replication & repair	YDR013W	PSF1
GO:0006260	DNA replication	DNA replication & repair	YOL094C	RFC4
GO:0006260	DNA replication	DNA replication & repair	YKL022C	CDC16
GO:0006260	DNA replication	DNA replication & repair	YMR075W	RCO1
GO:0006260	DNA replication	DNA replication & repair	YOL006C	TOP1
GO:0006260	DNA replication	DNA replication & repair	YDL101C	DUN1
GO:0006260	DNA replication	DNA replication & repair	YGR109C	CLB6
GO:0006260	DNA replication	DNA replication & repair	YLR086W	SMC4
GO:0006260	DNA replication	DNA replication & repair	YCL061C	MRC1
GO:0006260	DNA replication	DNA replication & repair	YKL017C	HCS1
GO:0006260	DNA replication	DNA replication & repair	YNL261W	ORC5
GO:0006260	DNA replication	DNA replication & repair	YGL251C	HFM1
GO:0006260	DNA replication	DNA replication & repair	YPL016W	SWI1
GO:0006260	DNA replication	DNA replication & repair	YIR008C	PRI1
GO:0006260	DNA replication	DNA replication & repair	YJR046W	TAH11
GO:0006260	DNA replication	DNA replication & repair	YDR303C	RSC3
GO:0006260	DNA replication	DNA replication & repair	YBR136W	MEC1
GO:0006260	DNA replication	DNA replication & repair	YDR489W	SLD5
GO:0006260	DNA replication	DNA replication & repair	YDR097C	MSH6
GO:0006260	DNA replication	DNA replication & repair	YDL017W	CDC7
GO:0006260	DNA replication	DNA replication & repair	YHR031C	RRM3
GO:0006260	DNA replication	DNA replication & repair	YPL181W	CTI6
GO:0006260	DNA replication	DNA replication & repair	YLR430W	SEN1
GO:0006260	DNA replication	DNA replication & repair	YML069W	POB3
GO:0006260	DNA replication	DNA replication & repair	YDR110W	FOB1
